codigoProducto,nombreProducto,tipoProducto,codigoEstablecimiento,nombreEstablecimiento,tipoEstablecimiento,disponible,fecha,periodicidad,nombreRegion,codigoRegion,nombreDistrito,codigoDistrito,codigoEstablecimientoSaa,tipoIngreso,fechaUltimoMovimiento,fechaDistribucion,mapa,id
"2118","ACICLOVIR","MEDICAMENTO","496","H.D. - HERNANDARIAS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ALTO PARANA","10","HERNANDARIAS","005","10005202","ADQUISICION","","","false","11829326",
"2118","ACICLOVIR","MEDICAMENTO","331","FRAM","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","COLONIA FRAM","011","07011210","ADQUISICION","1445857433200","","false","11827133",
"2118","ACICLOVIR","MEDICAMENTO","672","HOSPITAL NEUROSIQUIÁTRICO","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030247","ADQUISICION","","","false","11830488",
"2118","ACICLOVIR","MEDICAMENTO","358","SAN PEDRO DEL PARANÁ","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","SAN PEDRO DEL PARANA","020","07020206","ADQUISICION","1445858818000","","false","11827557",
"2118","ACICLOVIR","MEDICAMENTO","673","INSTITUTO DE MEDICINA TROPICAL","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030212","ADQUISICION","1445871728400","1445604918000","false","11830627",
"2118","ACICLOVIR","MEDICAMENTO","260","H.D. - ÑEMBY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","ÑEMBY","012","11012237","ADQUISICION","","","false","11826023",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","675","HOSPITAL DEL INDIGENA","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","LIMPIO","008","11008240","ADQUISICION","1438682855200","1444646300010","false","11831035",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","274","H.D.- VILLA ELISA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","VILLA ELISA","015","11015228","ADQUISICION","1445880784000","1445852783010","false","11826222",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","507","HMI- SAN PABLO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030204","ADQUISICION","1445909683200","1445858015010","false","11829805",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","224","H.D. - ITA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","ITA","005","11005221","ADQUISICION","1445908695400","1445854817010","false","11825166",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","823","ARROYOS Y ESTEROS","CENTRO DE SALUD","SI","1445911209000","DIARIA","CORDILLERA","03","ARROYOS Y ESTEROS","003","03003201","ADQUISICION","1445884637000","","false","11831955",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","35","H.R.- CAAZAPA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CAAZAPA","06","CAAZAPA","001","06001101","ADQUISICION","1445883572200","","false","11824345",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","392","H.R- CAACUPÉ","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CORDILLERA","03","CAACUPE","001","03001101","ADQUISICION","1445888344100","","false","11828071",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","295","HOSPITAL DEL CANCER","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","CAPIATA","002","11002226","ADQUISICION","1445617153300","1443794883000","false","11826469",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","409","H.D.- CAAGUAZU","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","CAAGUAZU","002","05002201","ADQUISICION","1445849216100","","false","11828602",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","94","H.D. - GRAL. AQUINO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","SAN PEDRO SUR","02","GRAL. AQUINO - SPS","022","02022204","ADQUISICION","1445885783100","","false","11824658",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","372","","","SI","1445911209000","DIARIA","","","TOMÁS ROMERO PEREIRA","","","ADQUISICION","","","false","11827722",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","236","H.D.- LAMBARE","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","LAMBARE","007","11007205","ADQUISICION","1444136285000","","false","11825317",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","417","H.R.- PILAR","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","ÑEEMBUCU","12","PILAR","001","12001101","ADQUISICION","1445875123400","","false","11828793",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","319","CARMEN DEL PARANA","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","CARMEN DEL PARANA","007","07007202","ADQUISICION","1445618657000","","false","11826697",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","418","H.D. - ALBERDI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ÑEEMBUCU","12","ALBERDI","002","12002227","ADQUISICION","1444731142000","","false","11828981",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","325","HOSPITAL NACIONAL","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","ITAUGUA","006","11006245","DONACION","1434541067600","1443517951000","false","11826829",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","817","H.D. - TOBATI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CORDILLERA","03","TOBATI","018","03018209","ADQUISICION","1445873483100","","false","11831828",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","325","HOSPITAL NACIONAL","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","ITAUGUA","006","11006245","ADQUISICION","1445910576000","1445597888000","false","11826830",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","681","HOSPITAL GENERAL PEDIÁTRICO ACOSTA ÑU","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","SAN LORENZO","014","11014972","ADQUISICION","1445862763200","","false","11831616",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","203","CENTRO DE EMERGENCIAS MEDICAS","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030218","ADQUISICION","1445857808100","1445617060000","false","11824815",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","396","H.R. CORONEL OVIEDO","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CAAGUAZU","05","CORONEL  OVIEDO","001","05001101","ADQUISICION","1445507716000","","false","11828395",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","246","H.R. - LUQUE","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CENTRAL","11","LUQUE","009","11009225","ADQUISICION","1445881295200","1445851927000","false","11825534",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","844","H.D.-REPATRIACION","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","REPATRIACION","007","05007206","ADQUISICION","1445865957200","","false","11832070",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","331","FRAM","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","COLONIA FRAM","011","07011210","ADQUISICION","1445586121300","","false","11827134",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","676","HOSPITAL LOMA PYTA - MATERNO INFANTIL","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030210","ADQUISICION","1445881723200","1445855743000","false","11831184",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","337","HOHENAU CENTRO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","ITAPUA","07","HOHENAU","014","07014311","ADQUISICION","1445605055000","","false","11827282",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","394","H.D.- MINGA GUAZÚ","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ALTO PARANA","10","MINGA GUAZU","011","10011201","ADQUISICION","1445858545200","","false","11828255",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","253","HMI - M. R. ALONSO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","MARIANO ROQUE ALONSO","010","11010236","ADQUISICION","1445908798200","1445599072000","false","11825808",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","512","","","SI","1445911209000","DIARIA","","","VILLARRICA","","","ADQUISICION","1445891916200","","false","11830272",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","345","H.D. - NATALIO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ITAPUA","07","NATALIO","010","07010207","ADQUISICION","1441033158000","","false","11827412",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","674","SANATORIO JUAN MAX BOETTNER","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030213","ADQUISICION","1445871374100","1445882273000","false","11830822",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","358","SAN PEDRO DEL PARANÁ","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","SAN PEDRO DEL PARANA","020","07020206","ADQUISICION","1445866629000","","false","11827558",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","498","","","SI","1445911209000","DIARIA","","","PRESIDENTE FRANCO","","","ADQUISICION","1445801140100","","false","11829509",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","34","H.D.- SAN ESTANISLAO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","SAN PEDRO SUR","02","SAN ESTANISLAO","008","02008201","ADQUISICION","1445880868300","","false","11824170",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","387","H.R.- PARAGUARI","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","PARAGUARI","09","PARAGUARI","001","09001101","ADQUISICION","1445894932100","","false","11827889",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","57","H.D.- SAN JUAN NEPOMUCENO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAZAPA","06","SAN JUAN NEPOMUCENO","007","06007206","ADQUISICION","1445870888200","","false","11824508",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","495","","","SI","1445911209000","DIARIA","","","CIUDAD DEL ESTE","","","ADQUISICION","1445898828200","","false","11829127",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","205","HMI - CAPIATA","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","CAPIATA","002","11002222","ADQUISICION","1445905790000","","false","11824996",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","672","HOSPITAL NEUROSIQUIÁTRICO","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030247","ADQUISICION","1445870113200","","false","11830489",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","260","H.D. - ÑEMBY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","ÑEMBY","012","11012237","ADQUISICION","1445865293000","","false","11826024",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","677","HMI- SANTISIMA TRINIDAD","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030203","ADQUISICION","1445793376100","1445324593000","false","11831409",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","845","H.D.- DR. JUAN MANUEL FRUTOS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","JUAN MANUEL  FRUTOS","006","05006205","ADQUISICION","1445856380000","","false","11832209",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","510","H.D. - COLONIA INDEPENDENCIA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","GUAIRA","04","INDEPENDENCIA","007","04007203","ADQUISICION","1445861414200","","false","11830155",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","985","H.D.- SAN IGNACIO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","MISIONES","08","SAN IGNACIO","003","08003202","ADQUISICION","1445895250000","","false","11833334",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","677","HMI- SANTISIMA TRINIDAD","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030203","DONACION","1431000696300","1431948740000","false","11831408",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","865","H.D. - EUSEBIO AYALA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CORDILLERA","03","EUSEBIO AYALA","007","03007203","ADQUISICION","1445861582500","","false","11832487",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","673","INSTITUTO DE MEDICINA TROPICAL","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030212","ADQUISICION","1445873981100","1444992822000","false","11830628",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","937","PEDRO JUAN CABALLERO","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","AMAMBAY","13","PEDRO JUAN CABALLERO","001","13001101","ADQUISICION","1445873278200","","false","11832729",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","496","H.D. - HERNANDARIAS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ALTO PARANA","10","HERNANDARIAS","005","10005202","ADQUISICION","1445877866400","","false","11829327",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","1311","H.R. - CONCEPCIÓN","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CONCEPCION","01","CONCEPCION","001","01001101","ADQUISICION","1445860726300","","false","11834259",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","499","","","SI","1445911209000","DIARIA","","","SANTA RITA","","","ADQUISICION","1445600729000","","false","11829682",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","1190","H.D.- YBYCUI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","PARAGUARI","09","YBYCUI","016","09016220","ADQUISICION","1445882150000","","false","11833814",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","1330","SALTOS DEL GUAIRA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CANINDEYU","14","SALTOS DEL GUAIRA","001","14001101","ADQUISICION","1445871343000","","false","11834458",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","984","H.R. - SAN JUAN BAUTISTA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","MISIONES","08","SAN JUAN BAUTISTA","001","08001101","ADQUISICION","1445876550200","","false","11833114",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","846","H.D.- YHU","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","YHU","011","05011208","ADQUISICION","1443655800395","","false","11832343",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","1226","H.D.- CARAPEGUA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","PARAGUARI","09","CARAPEGUA","005","09005215","ADQUISICION","1445862053000","","false","11834097",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","1183","H.D.- QUIINDY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","PARAGUARI","09","QUIINDY","010","09010218","ADQUISICION","1445868116200","","false","11833659",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","1703","HOSPITAL SAN JORGE (CABALLERIA)","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030342","ADQUISICION","1445904206200","","false","11834775",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","1194","","","SI","1445911209000","DIARIA","","","LA COLMENA","","","ADQUISICION","1445851078100","","false","11833968",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","983","H.D. SANTA ROSA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","MISIONES","08","SANTA ROSA","007","08007203","ADQUISICION","1445007618100","","false","11832915",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","1068","H.D. BELLA VISTA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","AMAMBAY","13","BELLA VISTA","002","13002202","ADQUISICION","1445869919200","","false","11833540",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","866","H.D. - ALTOS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CORDILLERA","03","ALTOS","002","03002211","ADQUISICION","1445870723100","","false","11832609",
"2121","ACIDO ACETIL SALICILICO","MEDICAMENTO","1353","H.D. -  CURUGUATY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CANINDEYU","14","VILLA SAN ISIDRO CURUGUATY","003","14003201","ADQUISICION","1445878403100","","false","11834625",
"2123","ACIDO FOLICO","MEDICAMENTO","495","","","SI","1445911209000","DIARIA","","","CIUDAD DEL ESTE","","","ADQUISICION","","","false","11829128",
"2123","ACIDO FOLICO","MEDICAMENTO","845","H.D.- DR. JUAN MANUEL FRUTOS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","JUAN MANUEL  FRUTOS","006","05006205","ADQUISICION","1445326277000","","false","11832210",
"2123","ACIDO FOLICO","MEDICAMENTO","507","HMI- SAN PABLO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030204","ADQUISICION","1445897002000","1440160111000","false","11829806",
"2123","ACIDO FOLICO","MEDICAMENTO","937","PEDRO JUAN CABALLERO","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","AMAMBAY","13","PEDRO JUAN CABALLERO","001","13001101","ADQUISICION","","","false","11832730",
"2123","ACIDO FOLICO","MEDICAMENTO","844","H.D.-REPATRIACION","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","REPATRIACION","007","05007206","ADQUISICION","1445593327100","","false","11832071",
"2123","ACIDO FOLICO","MEDICAMENTO","846","H.D.- YHU","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","YHU","011","05011208","ADQUISICION","1443655800415","","false","11832344",
"2123","ACIDO FOLICO","MEDICAMENTO","372","","","SI","1445911209000","DIARIA","","","TOMÁS ROMERO PEREIRA","","","ADQUISICION","1445524941200","","false","11827723",
"2123","ACIDO FOLICO","MEDICAMENTO","984","H.R. - SAN JUAN BAUTISTA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","MISIONES","08","SAN JUAN BAUTISTA","001","08001101","ADQUISICION","1444115979200","","false","11833115",
"2123","ACIDO FOLICO","MEDICAMENTO","674","SANATORIO JUAN MAX BOETTNER","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030213","ADQUISICION","1445768889000","1445449972020","false","11830823",
"2123","ACIDO FOLICO","MEDICAMENTO","985","H.D.- SAN IGNACIO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","MISIONES","08","SAN IGNACIO","003","08003202","ADQUISICION","1445504825100","","false","11833335",
"2123","ACIDO FOLICO","MEDICAMENTO","394","H.D.- MINGA GUAZÚ","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ALTO PARANA","10","MINGA GUAZU","011","10011201","ADQUISICION","1444989376300","","false","11828256",
"2123","ACIDO FOLICO","MEDICAMENTO","1311","H.R. - CONCEPCIÓN","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CONCEPCION","01","CONCEPCION","001","01001101","ADQUISICION","1445860729400","","false","11834260",
"2123","ACIDO FOLICO","MEDICAMENTO","417","H.R.- PILAR","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","ÑEEMBUCU","12","PILAR","001","12001101","ADQUISICION","1445604118100","","false","11828794",
"2123","ACIDO FOLICO","MEDICAMENTO","983","H.D. SANTA ROSA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","MISIONES","08","SANTA ROSA","007","08007203","ADQUISICION","1445876347000","","false","11832916",
"2123","ACIDO FOLICO","MEDICAMENTO","681","HOSPITAL GENERAL PEDIÁTRICO ACOSTA ÑU","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","SAN LORENZO","014","11014972","ADQUISICION","1445857122000","","false","11831617",
"2123","ACIDO FOLICO","MEDICAMENTO","274","H.D.- VILLA ELISA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","VILLA ELISA","015","11015228","ADQUISICION","1445861199200","","false","11826223",
"2123","ACIDO FOLICO","MEDICAMENTO","512","","","SI","1445911209000","DIARIA","","","VILLARRICA","","","ADQUISICION","1445600783000","","false","11830273",
"2123","ACIDO FOLICO","MEDICAMENTO","94","H.D. - GRAL. AQUINO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","SAN PEDRO SUR","02","GRAL. AQUINO - SPS","022","02022204","ADQUISICION","1445612704100","","false","11824659",
"2123","ACIDO FOLICO","MEDICAMENTO","396","H.R. CORONEL OVIEDO","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CAAGUAZU","05","CORONEL  OVIEDO","001","05001101","ADQUISICION","1444204026500","","false","11828396",
"2123","ACIDO FOLICO","MEDICAMENTO","319","CARMEN DEL PARANA","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","CARMEN DEL PARANA","007","07007202","ADQUISICION","1445076620000","","false","11826698",
"2123","ACIDO FOLICO","MEDICAMENTO","498","","","SI","1445911209000","DIARIA","","","PRESIDENTE FRANCO","","","ADQUISICION","1445738901000","","false","11829510",
"2123","ACIDO FOLICO","MEDICAMENTO","325","HOSPITAL NACIONAL","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","ITAUGUA","006","11006245","ADQUISICION","1445905141000","1444823777020","false","11826831",
"2123","ACIDO FOLICO","MEDICAMENTO","246","H.R. - LUQUE","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CENTRAL","11","LUQUE","009","11009225","ADQUISICION","1445779772800","1444994041010","false","11825535",
"2123","ACIDO FOLICO","MEDICAMENTO","337","HOHENAU CENTRO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","ITAPUA","07","HOHENAU","014","07014311","ADQUISICION","1445335765100","","false","11827283",
